customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines__No phone service,MultipleLines__Yes,InternetService__Fiber optic,InternetService__No,OnlineSecurity__No internet service,OnlineSecurity__Yes,OnlineBackup__No internet service,OnlineBackup__Yes,DeviceProtection__No internet service,DeviceProtection__Yes,TechSupport__No internet service,TechSupport__Yes,StreamingTV__No internet service,StreamingTV__Yes,StreamingMovies__No internet service,StreamingMovies__Yes,Contract__One year,Contract__Two year,PaymentMethod__Credit card (automatic),PaymentMethod__Electronic check,PaymentMethod__Mailed check
0.9118904528187928,-1.0095586736769342,-0.43991649313097614,1.0345302279174904,-0.6540119291623984,-1.2774445836787656,-3.054010391622917,0.8297975015331794,-1.1603229160349193,-0.9926105235902257,-0.6010234796064696,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0.21690598149573226,0.990531829475428,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,0.06632741908223598,0.3274383095561751,-1.2051132934870794,-0.2596289419448806,-0.17216470898960817,-0.6010234796064696,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
-0.4707007353546843,0.990531829475428,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.2367242199587352,0.3274383095561751,0.8297975015331794,-0.3626603559551803,-0.9580659010627455,1.6638285090871447,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.9905865005269949,0.990531829475428,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,0.5142514200025698,-3.054010391622917,-1.2051132934870794,-0.7465354629935549,-0.1936723762720431,-0.6010234796064696,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
1.4706323915470283,-1.0095586736769342,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-1.2367242199587352,0.3274383095561751,0.8297975015331794,0.19736523310080326,-0.9388744441030343,1.6638285090871447,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1.4903064034740787,-1.0095586736769342,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-0.9924020376385531,0.3274383095561751,0.8297975015331794,1.1595456961969886,-0.6437892489880273,1.6638285090871447,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-1.2389709011060082,0.990531829475428,-0.43991649313097614,-0.9666223112813243,1.5290240978948397,-0.4223169455581282,0.3274383095561751,0.8297975015331794,0.8089065291619363,-0.14573785216462656,-0.6010234796064696,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
0.6143210224221533,-1.0095586736769342,-0.43991649313097614,-0.9666223112813243,-0.6540119291623984,-0.9109613101984924,-3.054010391622917,-1.2051132934870794,-1.1636465100352518,-0.8725867105812734,-0.6010234796064696,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.0245241711011572,-1.0095586736769342,-0.43991649313097614,1.0345302279174904,-0.6540119291623984,-0.1779947632379461,0.3274383095561751,0.8297975015331794,1.330710787214099,0.33808539553347106,1.6638285090871447,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0.4982443520525551,0.990531829475428,-0.43991649313097614,-0.9666223112813243,1.5290240978948397,1.2064976032430856,0.3274383095561751,-1.2051132934870794,-0.28621769394753876,0.5330441272690194,-0.6010234796064696,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
